"ID1,N,4,0","HHID,C,15","HVIDX,N,2,0","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","PS107_1A,N,2,0","PS107_1M,N,2,0","PS107_1S,N,1,0","PS6,N,1,0"
2019,      049304901,7,493,49,1,1,10,2,1
2019,      049605301,5,496,53,1,0,4,2,1
2019,      049701201,3,497,12,1,1,0,2,1
2019,      050306101,5,503,61,1,1,3,2,1
2019,      050506001,4,505,60,1,0,2,2,1
2019,      050602501,5,506,25,1,0,4,2,1
2019,      050605201,5,506,52,1,0,1,2,1
2019,      050704301,6,507,43,1,0,3,2,1
2019,      050706201,3,507,62,1,0,2,2,1
2019,      050802301,6,508,23,1,1,3,2,1
2019,      051203801,3,512,38,1,1,0,2,1
2019,      051207501,4,512,75,1,1,2,2,1
2019,      051302901,10,513,29,1,0,1,2,1
2019,      051304101,3,513,41,1,1,6,2,1
2019,      051307901,8,513,79,1,1,1,2,1
2019,      051309101,4,513,91,1,1,11,2,1
2019,      051309501,5,513,95,1,2,5,2,1
2019,      052110601,7,521,106,1,1,0,2,1
2019,      052612801,3,526,128,1,1,6,2,1
2019,      053211401,4,532,114,1,0,6,2,1
2019,      053303701,3,533,37,1,0,6,2,1
2019,      053500901,2,535,9,1,1,11,2,1
2019,      053609301,4,536,93,1,0,11,2,1
2019,      054400501,6,544,5,1,1,0,2,1
2019,      055403701,4,554,37,1,1,0,2,1
2019,      055403901,3,554,39,1,0,6,2,1
2019,      055404101,3,554,41,1,0,9,2,1
2019,      055409401,5,554,94,1,0,1,2,1
2019,      056502101,5,565,21,1,1,6,2,1
2019,      056502501,5,565,25,1,0,4,2,1
2019,      058000901,4,580,9,1,0,2,2,1
2019,      059405601,3,594,56,1,0,1,2,1
2019,      059406101,3,594,61,1,1,0,2,1
2019,      061807101,6,618,71,1,0,5,2,1
2019,      065206001,2,652,60,1,1,6,2,1
2019,      065811101,3,658,111,1,0,4,2,1
2019,      066002601,2,660,26,1,0,2,2,1
2019,      067911901,3,679,119,1,0,2,1,1
2019,      067911901,5,679,119,1,0,2,2,2
2019,      068118201,4,681,182,1,1,3,2,1
2019,      068302101,5,683,21,1,0,5,2,1
2019,      069311901,5,693,119,1,0,6,2,1
2019,      069410201,3,694,102,1,1,2,2,1
2019,      070317701,5,703,177,1,1,0,2,1
2019,      073002401,4,730,24,1,1,5,2,1
2019,      073400801,3,734,8,1,0,2,2,1
2019,      074410301,3,744,103,1,0,5,2,1
2019,      074907801,3,749,78,1,1,0,2,1
2019,      075602201,4,756,22,1,0,8,2,1
2019,      075612601,3,756,126,1,1,1,2,1
2019,      075804301,6,758,43,1,1,0,2,1
2019,      076901201,4,769,12,1,1,7,2,1
2019,      076917701,3,769,177,1,2,7,2,1
2019,      077907701,4,779,77,1,1,2,2,1
2019,      078120001,3,781,200,1,0,1,2,1
2019,      079013801,3,790,138,1,1,8,2,1
2019,      079525101,4,795,251,1,1,4,1,1
2019,      079525101,5,795,251,1,0,4,2,2
2019,      080407301,7,804,73,1,1,0,2,1
2019,      080802001,3,808,20,1,0,2,2,1
2019,      081504501,3,815,45,1,0,6,2,1
2019,      081505601,8,815,56,1,1,5,2,1
2019,      081702401,7,817,24,1,1,6,2,1
2019,      085214801,3,852,148,1,0,1,2,1
2019,      088513501,6,885,135,1,0,6,1,1
2019,      088513501,7,885,135,1,0,4,2,2
2019,      098711601,4,987,116,1,1,2,2,1
2019,      098810901,7,988,109,1,0,1,2,1
2019,      098904701,3,989,47,1,0,2,2,1
2019,      099509901,3,995,99,1,0,1,2,1
2019,      099514101,9,995,141,1,1,6,2,1
2019,      099601001,3,996,10,1,0,1,2,1
2019,      099815301,5,998,153,1,0,2,2,1
2019,      100705001,3,1007,50,1,0,6,2,1
2019,      101100701,3,1011,7,1,0,2,2,1
2019,      101201601,5,1012,16,1,0,1,1,1
2019,      101201601,7,1012,16,1,1,6,2,2
2019,      101206301,4,1012,63,1,1,6,2,1
2019,      102801201,4,1028,12,1,1,5,2,1
2019,      103601001,4,1036,10,1,0,10,2,1
2019,      103608901,4,1036,89,1,0,1,2,1
2019,      103908701,2,1039,87,1,1,0,1,1
2019,      103908701,3,1039,87,1,1,0,1,2
2019,      103908701,5,1039,87,1,0,6,2,3
2019,      104506601,4,1045,66,1,0,2,2,1
2019,      104513201,4,1045,132,1,0,4,2,1
2019,      105105601,3,1051,56,1,0,1,2,1
2019,      105910701,4,1059,107,1,0,4,2,1
2019,      106011601,9,1060,116,1,1,3,2,1
2019,      106410201,4,1064,102,1,1,0,2,1
2019,      107605601,7,1076,56,1,1,6,2,1
2019,      109530401,9,1095,304,1,1,4,2,1
2019,      109530501,3,1095,305,1,1,2,2,1
2019,      113305601,5,1133,56,1,1,0,2,1
2019,      115403301,4,1154,33,1,1,0,2,1
2019,      115710801,4,1157,108,1,1,3,2,1
2019,      115711001,3,1157,110,1,0,6,2,1
2019,      116612001,2,1166,120,1,0,4,2,1
2019,      117310101,4,1173,101,1,0,1,2,1
2019,      117600801,5,1176,8,1,0,1,2,1
2019,      117602001,3,1176,20,1,1,6,2,1
2019,      119302101,5,1193,21,1,1,8,2,1
2019,      119303301,3,1193,33,1,0,1,2,1
2019,      119412101,3,1194,121,1,0,3,2,1
2019,      119510801,4,1195,108,1,0,2,2,1
2019,      119608501,4,1196,85,1,0,6,2,1
2019,      119705501,6,1197,55,1,0,1,2,1
2019,      119801801,6,1198,18,1,1,4,2,1
2019,      119809301,6,1198,93,1,0,2,2,1
2019,      120411601,3,1204,116,1,0,9,2,1
2019,      120705901,6,1207,59,1,0,2,2,1
2019,      120904901,3,1209,49,1,0,2,2,1
2019,      122101201,4,1221,12,1,0,2,2,1
2019,      122201001,4,1222,10,1,1,3,2,1
2019,      122406201,6,1224,62,1,1,0,2,1
2019,      122411301,3,1224,113,1,0,1,2,1
2019,      122502001,4,1225,20,1,1,0,2,1
2019,      122509301,4,1225,93,1,0,3,2,1
2019,      122604701,3,1226,47,1,0,3,2,1
2019,      122802501,3,1228,25,1,0,9,2,1
2019,      123007901,5,1230,79,1,0,1,2,1
2019,      123114501,6,1231,145,1,1,4,2,1
2019,      123206101,3,1232,61,1,0,1,2,1
2019,      123213801,3,1232,138,1,0,5,2,1
2019,      123313101,3,1233,131,1,1,0,2,1
2019,      123704401,4,1237,44,1,0,8,2,1
2019,      123712001,7,1237,120,1,1,0,2,1
2019,      123903501,2,1239,35,1,0,9,2,1
2019,      124018401,4,1240,184,1,0,6,2,1
2019,      124306201,2,1243,62,1,1,8,2,1
2019,      124306601,5,1243,66,1,0,7,2,1
2019,      124401901,4,1244,19,1,1,0,2,1
2019,      124600101,4,1246,1,1,1,0,2,1
2019,      124602601,4,1246,26,1,0,1,2,1
2019,      124605501,5,1246,55,1,1,6,2,1
2019,      124606201,3,1246,62,1,1,0,2,1
2019,      124908201,4,1249,82,1,0,6,2,1
2019,      125012501,5,1250,125,1,1,0,2,1
2019,      125016701,4,1250,167,1,0,3,2,1
2019,      125100101,4,1251,1,1,0,8,2,1
2019,      125104301,3,1251,43,1,0,2,2,1
2019,      125104501,4,1251,45,1,0,10,2,1
2019,      125105601,4,1251,56,1,0,2,2,1
2019,      125513301,5,1255,133,1,1,2,2,1
2019,      125513401,5,1255,134,1,1,6,2,1
2019,      125610901,3,1256,109,1,0,1,2,1
2019,      125700801,3,1257,8,1,1,6,2,1
2019,      125903501,2,1259,35,1,0,1,2,1
2019,      127103401,6,1271,34,1,1,9,2,1
2019,      128210101,5,1282,101,1,0,1,2,1
2019,      132114901,4,1321,149,1,0,4,2,1
2019,      133002401,5,1330,24,1,1,0,2,1
2019,      133111801,4,1331,118,1,0,9,2,1
2019,      133501601,3,1335,16,1,0,6,2,1
2019,      134201301,5,1342,13,1,0,4,2,1
2019,      134208501,5,1342,85,1,0,1,2,1
2019,      136604101,5,1366,41,1,0,1,2,1
2019,      138702401,3,1387,24,1,0,6,2,1
2019,      140100301,4,1401,3,1,0,7,2,1
2019,      140100303,3,1401,3,3,1,9,2,1
2019,      140105301,7,1401,53,1,0,2,2,1
2019,      140302101,6,1403,21,1,0,1,2,1
2019,      140706101,5,1407,61,1,1,6,2,1
2019,      141103401,4,1411,34,1,0,1,2,1
2019,      141106001,5,1411,60,1,0,10,2,1
2019,      141110501,3,1411,105,1,0,3,2,1
2019,      141509901,5,1415,99,1,2,0,2,1
2019,      142112501,4,1421,125,1,0,7,2,1
2019,      142115201,4,1421,152,1,0,7,2,1
2019,      143004301,4,1430,43,1,1,0,2,1
2019,      143012601,5,1430,126,1,0,11,2,1
2019,      144211401,5,1442,114,1,0,1,2,1
2019,      144312501,5,1443,125,1,2,2,2,1
2019,      144504601,4,1445,46,1,1,4,2,1
2019,      144811201,3,1448,112,1,1,4,2,1
2019,      146513201,4,1465,132,1,1,5,2,1
2019,      146513803,3,1465,138,3,1,0,1,1
2019,      146513803,4,1465,138,3,1,0,2,2
2019,      147903401,4,1479,34,1,0,1,2,1
2019,      148102901,6,1481,29,1,0,1,2,1
2019,      148103701,4,1481,37,1,1,3,2,1
2019,      148411501,7,1484,115,1,2,0,2,1
2019,      149105301,3,1491,53,1,1,0,2,1
2019,      149501001,3,1495,10,1,2,1,2,1
2019,      149508301,3,1495,83,1,1,1,2,1
2019,      149511501,4,1495,115,1,1,0,2,1
2019,      149607601,3,1496,76,1,2,4,2,1
2019,      149800501,3,1498,5,1,1,0,2,1
2019,      149803801,3,1498,38,1,0,1,2,1
2019,      149810901,4,1498,109,1,1,1,2,1
2019,      149904401,3,1499,44,1,1,3,2,1
2019,      150107601,2,1501,76,1,1,3,2,1
2019,      150107701,2,1501,77,1,1,3,2,1
2019,      150107901,5,1501,79,1,1,3,2,1
2019,      151207301,3,1512,73,1,0,9,2,1
2019,      151214601,4,1512,146,1,1,0,2,1
2019,      151500301,8,1515,3,1,0,3,2,1
2019,      151802101,3,1518,21,1,0,4,2,1
2019,      151912901,5,1519,129,1,1,2,2,1
2019,      152003201,3,1520,32,1,1,0,1,1
2019,      152003201,4,1520,32,1,0,5,2,2
2019,      152005901,4,1520,59,1,0,4,2,1
2019,      152016101,5,1520,161,1,0,5,2,1
2019,      152610901,7,1526,109,1,0,1,2,1
2019,      153103801,4,1531,38,1,0,3,2,1
2019,      153402501,6,1534,25,1,0,3,2,1
2019,      153803501,3,1538,35,1,0,4,2,1
2019,      153905901,4,1539,59,1,1,6,2,1
2019,      153912601,5,1539,126,1,0,1,2,1
2019,      154011601,4,1540,116,1,0,4,2,1
2019,      154400201,4,1544,2,1,1,5,2,1
2019,      154404701,7,1544,47,1,0,4,2,1
2019,      154513601,5,1545,136,1,1,0,2,1
2019,      154716001,5,1547,160,1,0,3,2,1
2019,      155111501,6,1551,115,1,1,2,2,1
2019,      155805701,4,1558,57,1,2,0,2,1
2019,      156004801,3,1560,48,1,1,1,2,1
2019,      156600701,5,1566,7,1,0,3,2,1
2019,      158702601,3,1587,26,1,0,2,2,1
2019,      158807901,3,1588,79,1,0,8,2,1
2019,      159201901,4,1592,19,1,0,1,2,1
2019,      159606301,10,1596,63,1,0,3,2,1
2019,      160604901,3,1606,49,1,0,6,2,1
2019,      160815001,7,1608,150,1,0,4,2,1
2019,      161310201,3,1613,102,1,1,3,2,1
2019,      161404401,2,1614,44,1,0,6,2,1
2019,      161410901,3,1614,109,1,0,6,2,1
2019,      163206501,4,1632,65,1,1,6,2,1
2019,      163212301,5,1632,123,1,0,7,2,1
2019,      163214301,5,1632,143,1,1,0,2,1
2019,      163806501,3,1638,65,1,0,6,2,1
2019,      163809001,3,1638,90,1,1,6,2,1
2019,      164006701,4,1640,67,1,1,0,2,1
2019,      164007701,4,1640,77,1,0,4,2,1
2019,      164211701,5,1642,117,1,0,1,2,1
2019,      164308701,3,1643,87,1,0,6,1,1
2019,      164308701,4,1643,87,1,1,0,2,2
2019,      164310901,3,1643,109,1,0,1,2,1
2019,      164907201,6,1649,72,1,0,5,1,1
2019,      164907201,7,1649,72,1,0,5,2,2
2019,      165005401,7,1650,54,1,0,11,2,1
2019,      165006301,5,1650,63,1,0,6,2,1
2019,      167403401,3,1674,34,1,0,6,2,1
2019,      167600501,7,1676,5,1,0,3,2,1
2019,      167807701,4,1678,77,1,0,5,2,1
2019,      167808001,3,1678,80,1,0,5,2,1
2019,      167809501,3,1678,95,1,1,5,2,1
2019,      167811601,4,1678,116,1,1,5,2,1
2019,      167811701,4,1678,117,1,0,5,2,1
2019,      168008001,5,1680,80,1,0,1,2,1
2019,      168009401,5,1680,94,1,0,1,2,1
2019,      168500301,3,1685,3,1,0,8,2,1
2019,      168601801,11,1686,18,1,0,10,2,1
2019,      170306301,4,1703,63,1,0,4,2,1
2019,      170507901,4,1705,79,1,0,3,2,1
2019,      171613901,6,1716,139,1,0,4,2,1
2019,      172004501,5,1720,45,1,0,9,2,1
2019,      172008201,5,1720,82,1,0,2,2,1
2019,      172600601,5,1726,6,1,0,9,2,1
2019,      173006201,4,1730,62,1,0,6,2,1
2019,      173902501,3,1739,25,1,0,4,2,1
2019,      174007501,4,1740,75,1,0,8,2,1
2019,      174210201,6,1742,102,1,1,2,2,1
2019,      174214801,3,1742,148,1,1,6,2,1
2019,      174304101,5,1743,41,1,0,7,2,1
2019,      174501901,5,1745,19,1,0,1,2,1
2019,      174800101,3,1748,1,1,1,8,2,1
2019,      174804201,3,1748,42,1,0,11,2,1
2019,      174804801,3,1748,48,1,1,6,2,1
2019,      175004301,5,1750,43,1,0,7,2,1
2019,      175111301,3,1751,113,1,1,0,2,1
2019,      175117401,3,1751,174,1,1,3,1,1
2019,      175117401,4,1751,174,1,0,3,2,2
2019,      175418501,5,1754,185,1,0,1,2,1
2019,      175702401,5,1757,24,1,1,0,2,1
2019,      175807101,5,1758,71,1,0,1,2,1
2019,      175808301,4,1758,83,1,1,0,2,1
2019,      175907401,2,1759,74,1,0,1,2,1
2019,      175907701,3,1759,77,1,0,8,2,1
2019,      176002701,7,1760,27,1,0,3,2,1
2019,      176004301,3,1760,43,1,0,8,2,1
2019,      176107401,5,1761,74,1,0,5,2,1
2019,      176112901,4,1761,129,1,0,1,2,1
2019,      176206001,4,1762,60,1,0,3,2,1
2019,      176209701,6,1762,97,1,0,9,2,1
2019,      176306201,4,1763,62,1,2,2,2,1
2019,      176310801,4,1763,108,1,0,1,2,1
2019,      176402801,4,1764,28,1,1,0,2,1
2019,      176502501,5,1765,25,1,0,8,2,1
2019,      176700101,4,1767,1,1,0,4,2,1
2019,      176903701,4,1769,37,1,0,9,2,1
2019,      176913501,7,1769,135,1,2,3,2,1
2019,      177006301,3,1770,63,1,0,3,2,1
2019,      177300801,3,1773,8,1,0,5,2,1
2019,      177301001,3,1773,10,1,1,5,2,1
2019,      177311401,5,1773,114,1,0,7,2,1
2019,      177409601,4,1774,96,1,2,0,2,1
2019,      177409701,4,1774,97,1,1,0,2,1
2019,      177409801,6,1774,98,1,0,4,2,1
2019,      177417101,5,1774,171,1,0,3,2,1
2019,      177417401,5,1774,174,1,0,8,2,1
2019,      177500801,3,1775,8,1,0,3,2,1
2019,      178000601,3,1780,6,1,0,6,2,1
2019,      178005401,3,1780,54,1,1,10,2,1
2019,      178110401,4,1781,104,1,0,2,2,1
2019,      178401301,5,1784,13,1,1,9,2,1
2019,      178410101,4,1784,101,1,0,5,2,1
2019,      179804201,4,1798,42,1,0,1,2,1
2019,      180300901,8,1803,9,1,1,7,2,1
2019,      180800801,3,1808,8,1,0,3,2,1
2019,      182714101,4,1827,141,1,0,2,2,1
2019,      182900401,7,1829,4,1,0,1,2,1
2019,      182908001,3,1829,80,1,2,8,2,1
2019,      183308601,4,1833,86,1,0,3,2,1
2019,      183405001,2,1834,50,1,0,3,2,1
2019,      183803801,3,1838,38,1,2,9,2,1
2019,      183807101,3,1838,71,1,1,4,2,1
2019,      183808401,4,1838,84,1,1,0,2,1
2019,      184105501,6,1841,55,1,2,3,2,1
2019,      184201101,7,1842,11,1,1,0,2,1
2019,      184205501,4,1842,55,1,0,3,2,1
2019,      184209301,5,1842,93,1,2,0,2,1
2019,      184408901,5,1844,89,1,0,10,2,1
2019,      184409601,4,1844,96,1,1,5,2,1
2019,      184603301,3,1846,33,1,0,1,2,1
2019,      184901701,5,1849,17,1,0,5,2,1
2019,      185500801,10,1855,8,1,1,6,2,1
2019,      185907401,3,1859,74,1,0,4,2,1
2019,      186105701,6,1861,57,1,0,7,2,1
2019,      186802501,4,1868,25,1,0,1,2,1
2019,      187007301,3,1870,73,1,0,1,2,1
2019,      187105101,4,1871,51,1,0,1,2,1
2019,      187403501,3,1874,35,1,0,6,2,1
2019,      187703001,6,1877,30,1,1,0,2,1
2019,      187712601,4,1877,126,1,0,2,2,1
2019,      187900601,7,1879,6,1,0,9,2,1
2019,      187904401,4,1879,44,1,1,0,2,1
2019,      187909301,3,1879,93,1,1,8,2,1
2019,      188102701,5,1881,27,1,0,6,2,1
2019,      188110501,4,1881,105,1,0,6,2,1
2019,      188112901,3,1881,129,1,0,1,2,1
2019,      188303501,4,1883,35,1,2,0,1,1
2019,      188303501,5,1883,35,1,1,0,2,2
2019,      188305201,7,1883,52,1,1,6,2,1
2019,      188308301,2,1883,83,1,0,3,2,1
2019,      188507401,3,1885,74,1,0,11,2,1
2019,      190704901,3,1907,49,1,0,1,2,1
2019,      192208601,3,1922,86,1,1,0,2,1
2019,      192706701,4,1927,67,1,0,8,2,1
2019,      192708801,6,1927,88,1,1,10,2,1
2019,      193208001,3,1932,80,1,1,7,2,1
2019,      193609101,3,1936,91,1,2,6,1,1
2019,      193609101,4,1936,91,1,0,6,2,2
2019,      194700601,8,1947,6,1,1,4,2,1
2019,      195209201,4,1952,92,1,2,7,2,1
2019,      195503501,2,1955,35,1,2,0,2,1
2019,      195508901,4,1955,89,1,2,0,2,1
2019,      196004301,5,1960,43,1,1,1,2,1
2019,      196300301,3,1963,3,1,1,6,2,1
2019,      197705701,7,1977,57,1,0,6,2,1
2019,      197911501,3,1979,115,1,1,0,2,1
2019,      198500901,4,1985,9,1,0,6,2,1
2019,      198703301,3,1987,33,1,1,9,2,1
2019,      198711501,3,1987,115,1,0,2,2,1
2019,      202406101,3,2024,61,1,2,0,2,1
2019,      205512401,3,2055,124,1,0,1,2,1
2019,      206201101,6,2062,11,1,0,10,2,1
2019,      206419401,3,2064,194,1,0,1,2,1
2019,      206601202,3,2066,12,2,0,8,2,1
2019,      207002001,4,2070,20,1,0,8,2,1
2019,      207010501,2,2070,105,1,0,1,2,1
2019,      207010701,4,2070,107,1,0,5,2,1
2019,      208106501,3,2081,65,1,2,0,2,1
2019,      208500401,3,2085,4,1,2,2,2,1
2019,      208707401,4,2087,74,1,2,1,2,1
2019,      208800401,6,2088,4,1,1,5,2,1
2019,      208818101,4,2088,181,1,0,1,2,1
2019,      208819201,4,2088,192,1,1,0,2,1
2019,      209100401,12,2091,4,1,0,3,2,1
2019,      209103301,3,2091,33,1,0,11,2,1
2019,      209105801,5,2091,58,1,0,8,2,1
2019,      209204901,2,2092,49,1,0,9,2,1
2019,      209403001,5,2094,30,1,0,5,2,1
2019,      209408701,4,2094,87,1,0,6,2,1
2019,      209500401,4,2095,4,1,2,5,2,1
2019,      209505801,4,2095,58,1,0,1,2,1
2019,      209509301,2,2095,93,1,0,1,1,1
2019,      209509301,3,2095,93,1,0,1,2,2
2019,      209509801,4,2095,98,1,1,9,2,1
2019,      209610701,6,2096,107,1,1,0,2,1
2019,      209612301,4,2096,123,1,1,9,2,1
2019,      209701201,7,2097,12,1,0,2,2,1
2019,      209701601,5,2097,16,1,0,9,2,1
2019,      209716601,4,2097,166,1,0,2,2,1
2019,      209800701,6,2098,7,1,0,2,2,1
2019,      210202001,4,2102,20,1,0,4,2,1
2019,      210704201,4,2107,42,1,1,6,2,1
2019,      210704301,5,2107,43,1,2,1,2,1
2019,      211402001,5,2114,20,1,0,1,2,1
2019,      211402701,8,2114,27,1,0,2,2,1
2019,      212301901,4,2123,19,1,0,6,2,1
2019,      212307001,6,2123,70,1,0,8,2,1
2019,      212313701,7,2123,137,1,1,5,2,1
2019,      212404801,6,2124,48,1,1,0,2,1
2019,      212703201,5,2127,32,1,1,2,1,1
2019,      212703201,8,2127,32,1,1,2,2,2
2019,      212804401,4,2128,44,1,0,3,2,1
2019,      212804501,6,2128,45,1,0,6,2,1
2019,      212902001,5,2129,20,1,1,3,1,1
2019,      212902001,7,2129,20,1,0,3,2,2
