"ID1,N,4,0","HHID,C,15","HVIDX,N,2,0","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","PS104_1A,N,2,0","PS104_1M,N,2,0","PS104_1S,N,1,0","PS5,N,1,0"
2019,      097700401,2,977,4,1,17,5,2,1
2019,      098010101,1,980,101,1,0,3,2,1
2019,      098010601,1,980,106,1,2,0,1,1
2019,      098010601,5,980,106,1,2,0,2,2
2019,      100115201,1,1001,152,1,4,4,2,1
2019,      100213401,2,1002,134,1,4,3,2,1
2019,      101306301,1,1013,63,1,10,0,2,1
2019,      103202301,1,1032,23,1,5,0,2,1
2019,      103700101,1,1037,1,1,14,1,2,1
2019,      103708701,2,1037,87,1,8,0,2,1
2019,      103708801,1,1037,88,1,5,1,2,1
2019,      104206301,2,1042,63,1,0,1,2,1
2019,      113203001,1,1132,30,1,6,0,2,1
2019,      114002301,1,1140,23,1,0,3,1,1
2019,      114002301,2,1140,23,1,0,3,1,2
2019,      114002301,3,1140,23,1,0,3,2,3
2019,      114701701,1,1147,17,1,4,2,1,1
2019,      114701701,2,1147,17,1,2,0,1,2
2019,      114701701,3,1147,17,1,2,0,1,3
2019,      114701701,4,1147,17,1,2,0,2,4
2019,      114702101,1,1147,21,1,2,0,1,1
2019,      114702101,2,1147,21,1,2,0,1,2
2019,      114702101,3,1147,21,1,2,0,2,3
2019,      114702201,1,1147,22,1,0,3,1,1
2019,      114702201,2,1147,22,1,0,3,1,2
2019,      114702201,3,1147,22,1,0,3,1,3
2019,      114702201,4,1147,22,1,0,3,1,4
2019,      114702201,5,1147,22,1,0,3,1,5
2019,      114702201,6,1147,22,1,0,3,2,6
2019,      114702801,1,1147,28,1,2,0,2,1
2019,      114702901,1,1147,29,1,2,2,1,1
2019,      114702901,2,1147,29,1,2,2,1,2
2019,      114702901,3,1147,29,1,2,2,2,3
2019,      114703201,1,1147,32,1,2,2,1,1
2019,      114703201,2,1147,32,1,2,2,2,2
2019,      114703301,1,1147,33,1,3,98,2,1
2019,      114703401,1,1147,34,1,2,0,2,1
2019,      114703501,1,1147,35,1,2,2,2,1
2019,      114703601,1,1147,36,1,5,98,1,1
2019,      114703601,2,1147,36,1,5,98,1,2
2019,      114703601,4,1147,36,1,5,98,1,3
2019,      114703601,5,1147,36,1,5,98,1,4
2019,      114703601,6,1147,36,1,5,98,1,5
2019,      114703601,7,1147,36,1,5,98,1,6
2019,      114703601,8,1147,36,1,3,98,1,7
2019,      114703601,9,1147,36,1,1,98,2,8
2019,      114703701,1,1147,37,1,2,1,2,1
2019,      114704101,1,1147,41,1,10,0,1,1
2019,      114704101,2,1147,41,1,9,0,1,2
2019,      114704101,3,1147,41,1,6,0,1,3
2019,      114704101,4,1147,41,1,5,0,1,4
2019,      114704101,5,1147,41,1,3,0,1,5
2019,      114704101,6,1147,41,1,1,0,2,6
2019,      118508001,1,1185,80,1,3,0,2,1
2019,      121802101,1,1218,21,1,8,0,2,1
2019,      122700601,1,1227,6,1,14,0,2,1
2019,      122702301,1,1227,23,1,17,0,2,1
2019,      122702701,2,1227,27,1,12,0,2,1
2019,      122703001,2,1227,30,1,5,6,2,1
2019,      123213801,4,1232,138,1,0,8,1,1
2019,      123213801,5,1232,138,1,0,8,1,2
2019,      123213801,6,1232,138,1,0,8,2,3
2019,      123304001,2,1233,40,1,2,0,2,1
2019,      123712001,2,1237,120,1,19,0,2,1
2019,      123901301,2,1239,13,1,1,1,2,1
2019,      123903101,2,1239,31,1,5,0,2,1
2019,      124300701,2,1243,7,1,1,11,2,1
2019,      124305601,2,1243,56,1,4,3,2,1
2019,      124306701,2,1243,67,1,2,0,2,1
2019,      124400801,2,1244,8,1,5,0,2,1
2019,      124401201,3,1244,12,1,4,0,2,1
2019,      124403101,2,1244,31,1,1,0,2,1
2019,      124404201,2,1244,42,1,4,6,2,1
2019,      124405401,1,1244,54,1,6,0,2,1
2019,      124805301,2,1248,53,1,0,1,2,1
2019,      125206601,2,1252,66,1,1,0,2,1
2019,      126100501,2,1261,5,1,1,0,2,1
2019,      126103901,1,1261,39,1,2,0,2,1
2019,      126106201,2,1261,62,1,1,0,2,1
2019,      126206301,2,1262,63,1,10,2,2,1
2019,      126210401,2,1262,104,1,8,4,2,1
2019,      126300301,3,1263,3,1,1,7,2,1
2019,      126300401,1,1263,4,1,5,0,2,1
2019,      126300501,2,1263,5,1,8,0,2,1
2019,      126300701,2,1263,7,1,4,0,2,1
2019,      126300801,2,1263,8,1,3,0,2,1
2019,      126301101,2,1263,11,1,8,0,2,1
2019,      126301201,1,1263,12,1,10,0,2,1
2019,      126400501,1,1264,5,1,0,10,2,1
2019,      126401201,2,1264,12,1,0,4,2,1
2019,      126401401,2,1264,14,1,2,0,2,1
2019,      126401501,1,1264,15,1,5,5,2,1
2019,      126401601,1,1264,16,1,1,4,2,1
2019,      126401801,2,1264,18,1,2,0,2,1
2019,      126401901,2,1264,19,1,1,3,2,1
